"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"BRIP1",477.872771440758,-0.515859584274381,0.180208921288005,-2.86256407611445,0.00420228281430902,0.0390008677925612,"Down"
"SMPD3",417.056400776947,1.00629428122185,0.35158998665043,2.8621244046474,0.00420811696798347,0.0390161531419602,"Up"
"SLC47A2",69.6969174376389,1.16040534641154,0.405425333100428,2.86219249679718,0.0042072129489989,0.0390161531419602,"Up"
"LIMS2",1595.50538116386,0.936128793624938,0.32714843730575,2.8614802544511,0.00421667768891805,0.0390372605120103,"Up"
"HBEGF",1053.76249565874,0.647621029796323,0.226483285889828,2.85946500313209,0.00424356238547184,0.039227692765701,"Up"
"IL15",112.708947626968,0.771337602781975,0.269737623704268,2.85958477793831,0.00424196018061409,0.039227692765701,"Up"
"SHISA8",3.95156157209914,1.16146184485629,0.406163012638986,2.85959530709075,0.00424181936037824,0.039227692765701,"Up"
"EVPL",2935.98783053686,1.58067366925702,0.55308569810584,2.85791817555647,0.00426430337573063,0.0393998798761111,"Up"
"CYP26B1",697.729543970487,0.642794685310599,0.22498384641667,2.85707038771194,0.00427571009393856,0.0394856953967487,"Up"
"IFFO2",4409.96919858171,0.662494043528294,0.231944798442345,2.85625738528028,0.00428667476809653,0.0395673457049266,"Up"
"PNPLA3",259.373090957364,-0.835775433581683,0.292677954388744,-2.85561457926408,0.00429536210638405,0.0396279050567194,"Down"
"ANKRD29",93.0188411928489,0.809722984119575,0.283584454423656,2.85531513271847,0.0042994144882571,0.0396456647219987,"Up"
"CRIM1",958.80199873478,0.615807358464327,0.215720792539232,2.85464999092442,0.00430842819425054,0.0397091334461192,"Up"
"S100A16",11414.891962816,0.905078309794316,0.317154029933231,2.85374999013842,0.00432065188254021,0.0398021099767767,"Up"
"GCH1",314.895600578148,0.571983978114427,0.200589061292772,2.8515212864952,0.00435105728945308,0.0400426190845667,"Up"
"IL2",0.588112625922091,1.7984302932167,0.631073998159164,2.84979304877511,0.00437476840384556,0.0402409595133592,"Up"
"HPDL",645.368288053516,-0.803399762046169,0.281942842386335,-2.84951288440691,0.0043786232230843,0.0402564169628556,"Down"
"LRRC34",60.374814915776,-0.771853869552648,0.270887033294608,-2.84935701855173,0.00438076913504353,0.0402564169628556,"Down"
"PRAM1",87.3365165261506,0.736327636061778,0.258454139145906,2.84896824827439,0.00438612575654179,0.0402751368746227,"Up"
"F10",66.7407328592882,0.647918240145798,0.227427870456126,2.84889551507624,0.00438712856060765,0.0402751368746227,"Up"
"HLA-DRB5",7627.61983038021,0.962713302887848,0.338037570802839,2.84794764262861,0.00440021630320388,0.0403753968618944,"Up"
"PDE1A",73.5901195700484,0.893692098944461,0.313964815173786,2.84647213876428,0.00442065974271162,0.0405365605417145,"Up"
"GADL1",29.9968901470784,-1.7625094674607,0.619391309515959,-2.8455508502986,0.0044334680168784,0.0406005454361404,"Down"
"CYS1",36.1823200163742,0.724650981905182,0.254723004757946,2.84485880100932,0.00444311138771495,0.0406489071288443,"Up"
"CRLF2",5.36665411507493,0.850701875527408,0.299058981999519,2.84459563742104,0.00444678343018808,0.040662539747294,"Up"
"CIP2A",438.908410555224,-0.649913205523827,0.228573062727262,-2.8433499458303,0.00446420248367562,0.0408018035732118,"Down"
"CDK5R1",3286.41977342147,-0.566439754523962,0.199261709687757,-2.84269243404351,0.0044734216694447,0.0408561828370299,"Down"
"CPA3",93.3920345932515,1.26732917902153,0.44583247437362,2.84261298103528,0.00447453687327635,0.0408561828370299,"Up"
"CAVIN3",918.188629968179,0.726795821973151,0.255758913584321,2.8417223540228,0.00448705497931287,0.0409236108933969,"Up"
"ZNF254",325.663015418325,-0.558427052782182,0.196556067990111,-2.84105730488197,0.00449642318544738,0.040955690363635,"Down"
"LCE5A",18.7330632511966,1.75727267675122,0.618570566598795,2.84086048001534,0.00449919915278317,0.040960955257092,"Up"
"SLC6A13",5.57534907405746,1.06465932300898,0.374940730189455,2.83954032540293,0.00451785844260954,0.0411107470392926,"Up"
"THBS1",4527.56429413409,0.784556877484265,0.276380876431607,2.83868004043475,0.00453005555509746,0.0411854521116235,"Up"
"AQP10",1.58623829680048,1.30948624086261,0.461306057423152,2.8386495685259,0.00453048813204702,0.0411854521116235,"Up"
"PFDN4",829.389728584667,-0.508442594559587,0.17916524649454,-2.83784162669674,0.00454197127196365,0.0412697106895732,"Down"
"SLC26A7",16.9574965087514,1.20196728118339,0.423618193664177,2.83738351931184,0.00454849398091678,0.0413088371483261,"Up"
"CCL23",9.05008658137429,0.787116603084655,0.277434305318136,2.83712788215597,0.00455213752839894,0.0413217900532112,"Up"
"MEGF11",11.4286687362051,0.665184423924678,0.234559907543864,2.83588287056383,0.00456992025992043,0.0414428389118623,"Up"
"GPR135",51.0313765934366,-0.519466372948517,0.183300179176605,-2.83396544008844,0.00459743036835934,0.0416315414697496,"Down"
"ZNF728",3.93308932132301,-1.99995420247905,0.705878454944377,-2.83328409936616,0.00460724188264353,0.0417001261413039,"Down"
"TNFAIP3",2187.49722916081,-0.766603672820778,0.270678222154034,-2.83215866692271,0.0046234899900671,0.0417966515631432,"Down"
"SKAP1",239.422506127281,1.02444138014218,0.361730079311693,2.83206025357776,0.00462491326864367,0.0417966515631432,"Up"
"OR3A1",0.921876636990959,2.29668824619061,0.810999117751463,2.83192446936108,0.00462687766552718,0.0417966515631432,"Up"
"RSAD2",468.424862136004,1.00208459947194,0.353901913900312,2.83153201526401,0.00463255956649106,0.041827703527678,"Up"
"PAG1",4698.01279519422,-0.584964800326711,0.206601177871403,-2.83137204905393,0.00463487734909745,0.0418283652676901,"Down"
"SMC1B",64.5636228581958,-1.06113189665959,0.374972352540031,-2.82989369608605,0.00465634724887449,0.0419814646008829,"Down"
"IL37",34.314866695043,1.78318543803699,0.63026075247408,2.82928205673146,0.0046652563005343,0.0420414489442733,"Up"
"CKS2",1618.28578637074,-0.501967787136108,0.177527422444535,-2.82755069737431,0.00469055877143912,0.0422490349272786,"Down"
"SRPX2",416.699358794254,0.882939330915925,0.312409903043493,2.82622068735447,0.00471008013745192,0.0423838983300598,"Up"
"EPN3",258.757335805679,1.39582328630759,0.493928483892551,2.82596232415549,0.00471388081141732,0.0423976268347361,"Up"
"RNF212",104.892656936092,1.39346292194632,0.493128865511507,2.82575817276671,0.00471688596119039,0.0424041904354771,"Up"
"RDH12",561.11547135469,1.27101879066269,0.449847648537113,2.82544278000784,0.00472153201569565,0.0424254921140329,"Up"
"PLAC1",10.3093544646916,-0.903892321278542,0.320029593702346,-2.82440230236719,0.00473688869382833,0.0425172978840654,"Down"
"C20orf203",1.96330520064232,1.48997425615733,0.527557668038374,2.8242869859091,0.004738593459176,0.0425172978840654,"Up"
"SOX21",65.5435610267396,1.6796247879455,0.594878671277894,2.82347454874688,0.00475061976157255,0.0425841990748754,"Up"
"IL22RA1",233.116258669864,1.41478399482935,0.501132343061962,2.82317438580176,0.00475506998199191,0.0425971899554403,"Up"
"NEUROG3",1.59977664168301,2.06553041506729,0.731794674145765,2.82255458811369,0.00476427105324887,0.0426450313872939,"Up"
"SKAP2",1785.25704606843,-0.592843140789017,0.21026274176353,-2.81953491054421,0.00480932992481588,0.0429658065574634,"Down"
"CRTAC1",6953.28569018645,1.12357266960047,0.39861897950005,2.81866325333947,0.00482240810600022,0.0430471266183137,"Up"
"CUX2",7.71150781642892,0.81621563744766,0.289579839421564,2.81862038143972,0.00482305217745433,0.0430471266183137,"Up"
"HRG",5.73783810834759,-2.79791706471366,0.993253631056279,-2.8169210534254,0.00484864422704931,0.0432548271016232,"Down"
"TAC3",1.20542697525263,1.36957257537421,0.486237928306685,2.81667162441178,0.00485241097575861,0.0432677181551376,"Up"
"ST6GALNAC3",770.984624045841,-0.91847667799555,0.326127938006928,-2.81630786865012,0.00485790897415124,0.0432960266103695,"Down"
"WSCD1",114.097578326259,-1.07023869987742,0.380065118633767,-2.81593507903237,0.0048635493620686,0.0433255764395365,"Down"
"IVNS1ABP",14178.6020439514,-0.523779936108172,0.186026878657624,-2.81561428051572,0.00486840785554468,0.0433448059023664,"Down"
"ZFYVE16",2967.43178187957,-0.592228706641286,0.210392749658738,-2.81487222160409,0.00487966316715844,0.0433448059023664,"Down"
"PDGFRA",585.525970192647,0.665364722480921,0.236366090321073,2.81497536967806,0.0048780972429003,0.0433448059023664,"Up"
"CCDC78",420.884357576288,-0.746877650175989,0.265309200150111,-2.81512156289118,0.00487587861521691,0.0433448059023664,"Down"
"HAND1",1.01534804612294,1.46745518724345,0.52123814535719,2.81532577827327,0.00487278097149386,0.0433448059023664,"Up"
"SLC6A2",11.4288135955045,1.57811133919131,0.560520701720076,2.81543809951807,0.00487107798419611,0.0433448059023664,"Up"
"TPBGL",273.76051929032,-0.985064919465734,0.350116443523705,-2.81353514719751,0.00490000291923552,0.0434681935073627,"Down"
"RIPOR3",89.4040566559094,0.702880377583711,0.249831355929564,2.8134193763167,0.00490176764370885,0.0434681935073627,"Up"
"IL1RL2",45.2132687690865,1.08827168212002,0.387021450809905,2.81191566990056,0.0049247413023729,0.0436412167907853,"Up"
"DOK6",62.9109055437489,-1.2067545915462,0.429395942433153,-2.81035397006356,0.00494870403956647,0.0438327226622437,"Down"
"TMEM132C",3.02560438418728,1.82134903778384,0.648218543211141,2.80977620411976,0.00495759597461477,0.043875733535457,"Up"
"GSTO1",13120.452423889,-0.647708448905767,0.230717695142215,-2.80736355530302,0.00499488348582027,0.0441578029609803,"Down"
"UBE2E2",684.773827056801,0.582898634435076,0.207632043107115,2.80736357313773,0.00499488320924994,0.0441578029609803,"Up"
"DEGS2",237.172408159218,1.34572397595841,0.479731689651149,2.80515964441915,0.00502916638593674,0.0444335859783114,"Up"
"SLC2A12",29.3587060643251,1.01324120344577,0.361220120757509,2.80505194816092,0.00503084709241452,0.0444335859783114,"Up"
"IL13RA2",346.159031618646,1.34478077192467,0.479575508614488,2.80410643948394,0.00504562450356296,0.0445330631710584,"Up"
"NETO2",944.557408290936,-0.610656485975634,0.217778496666288,-2.80402562844105,0.00504688932266985,0.0445330631710584,"Down"
"TMEM200A",54.6464793231853,0.598166670482722,0.213364666906569,2.80349450148021,0.0050552094251106,0.0445853681241652,"Up"
"RPP25",3500.91432198173,-0.640497898610823,0.228490101513433,-2.80317569281297,0.00506020951543221,0.0446083559742643,"Down"
"CYSRT1",316.928580036852,0.999549634105912,0.356903700835589,2.8006143723524,0.00510054295305255,0.0448366596571166,"Up"
"ARMCX3",2412.35163117755,-0.511666371370259,0.182876614694732,-2.79787753193245,0.00514396126268565,0.0450334593801604,"Down"
"BTK",287.321539005708,0.568414599022846,0.203121620403234,2.79839535493286,0.00513572078403062,0.0450334593801604,"Up"
"TNFRSF13C",146.382251097235,0.671252046804494,0.239924759094854,2.7977606368633,0.00514582314788829,0.0450334593801604,"Up"
"RASGRP4",72.6356984703147,0.533780255996334,0.190732251945613,2.79858414374796,0.00513271942490231,0.0450334593801604,"Up"
"DQX1",31.5707873566517,0.920190824895598,0.328897566275168,2.79780369103045,0.00514513731744332,0.0450334593801604,"Up"
"TMEM100",23.3931872342919,1.2283657710618,0.439144525789052,2.79717883048793,0.00515509912537388,0.0450823215863293,"Up"
"DCAF8L2",11.3382428997288,1.97112097007196,0.70474281242835,2.79693660624933,0.00515896545881622,0.0450949719936675,"Up"
"FAM71E1",44.2093734564191,0.666721604802961,0.238424582950059,2.79636267600231,0.00516813687766402,0.0451539610183529,"Up"
"DNAJA4",6362.56246176387,-0.777555899676391,0.278270333495638,-2.79424647934516,0.00520208120681051,0.0453489007012497,"Down"
"LRRC25",318.946099276253,0.672897774659299,0.240879604142119,2.79350249289803,0.00521406271288672,0.0454274299753889,"Up"
"SCGB3A2",0.68693806568496,1.72664456763541,0.618297665842867,2.79257817556474,0.00522898307973446,0.0455361348943605,"Up"
"ATP6V1FNB",82.110518597674,-0.608453251323498,0.217975014940582,-2.79138988241087,0.00524822122171816,0.0456823216664828,"Down"
"TMEM244",1.0622828107444,1.46939683189146,0.52649961190747,2.79087923078982,0.00525650815742171,0.0457330933808174,"Up"
"ACRBP",56.7684398008445,0.55817140447009,0.200143599077175,2.78885463758879,0.00528948003889334,0.0459938667714829,"Up"
"ALX3",1.36812106406796,2.09788241475631,0.752600236355096,2.78751229858302,0.00531144381439262,0.0461034312645649,"Up"
"TEKT5",36.3361939658452,1.24014386343058,0.445019772815982,2.78671631955416,0.00532450674611837,0.0461738053609409,"Up"
"KANK4",31.2717748495662,-1.15012292265987,0.412783892093287,-2.78625921381628,0.00533202148598474,0.0462174662385171,"Down"
"AARD",72.7894377172309,1.25376566138577,0.45001854719464,2.78603108516657,0.00533577546364767,0.0462285037380464,"Up"
"TNXB",242.713702835567,0.751205526634507,0.269695807318578,2.78538081145305,0.00534648916393577,0.0462782963581547,"Up"
"SLC26A4",274.620762233444,-0.952365281680279,0.342104985483007,-2.78383923676431,0.00537196530885858,0.0463956908877155,"Down"
"ARHGAP22",222.31986749135,0.555241588966967,0.1994540542721,2.78380698248176,0.00537249951361291,0.0463956908877155,"Up"
"GPA33",3.65182474506305,0.97099946460431,0.348786460418579,2.78393680603029,0.00537034963044584,0.0463956908877155,"Up"
"ATP6V0D2",283.485149246371,-1.58340937806288,0.569116505451942,-2.7822236095674,0.00539878284339434,0.0466010732142181,"Down"
"TNFRSF10A",135.480295256534,0.74835063847714,0.269047985880654,2.78147645680238,0.00541122553796807,0.0466422574164385,"Up"
"DENND3",570.291773362704,0.500957239868642,0.180162795465042,2.78058096609544,0.00542617268382978,0.0466861284099039,"Up"
"PMEPA1",2713.87333039727,0.786241742855477,0.282823030551033,2.77997778796026,0.00543626167261873,0.0467271017072345,"Up"
"C1RL",868.337255059236,0.635080560418105,0.228464868199913,2.77977338670028,0.00543968440625662,0.0467271017072345,"Up"
"VSIG8",1.80361477236164,1.42123052621927,0.511289732287972,2.7796969828817,0.00544096430053117,0.0467271017072345,"Up"
"COL4A3",21.696712278657,0.803238239919149,0.289079137256994,2.77861020183225,0.0054591991956695,0.0468443615906953,"Up"
"CHRNB3",0.754554915067321,1.79474584443732,0.645921114592855,2.7785836441786,0.00545964549125296,0.0468443615906953,"Up"
"FBXO15",44.5269770974436,-0.596551168424798,0.214746839477987,-2.77792758149509,0.00547068094305189,0.046917445952469,"Down"
"CBX7",1419.58779318995,0.555988620329632,0.200160046212856,2.77772028358935,0.00547417202840074,0.0469257911321418,"Up"
"SPINK2",3.54585911162656,1.2026936728191,0.433157879382001,2.77657115353648,0.00549356092001645,0.0470487138352144,"Up"
"NEBL",265.947358841859,1.13980497290028,0.410558199482021,2.77623239369792,0.00549928852056528,0.0470761326914353,"Up"
"NCS1",4744.99837453016,-0.554670074039892,0.199849973125548,-2.77543231737861,0.00551283725733188,0.0471487999667907,"Down"
"REG4",0.752307014545746,1.71128007435583,0.616835987604329,2.7742870207721,0.00553228449133728,0.0472717348833386,"Up"
"SLC6A6",2751.55938534333,0.593078744233719,0.213850821732059,2.77332927425833,0.00554859461872709,0.0473459749608965,"Up"
"KIF21B",364.210452547765,0.636077064428313,0.229348922705215,2.77340332331045,0.0055473320402059,0.0473459749608965,"Up"
"NOTUM",44.39787783401,0.973194014743841,0.350998895727633,2.77264124357535,0.00556033833826772,0.0473711365291049,"Up"
"MT-CO2",649195.923939394,-0.717544146557473,0.258950742087379,-2.77096771676889,0.00558899677649493,0.0475293772289126,"Down"
"CSF2",5.80758141041619,1.00408862372403,0.362431239415411,2.77042515800677,0.0055983164328103,0.0475742020254687,"Up"
"LILRA5",76.2733459941761,0.744480343664302,0.268739057827114,2.77027221009029,0.00560094618649697,0.0475748555750035,"Up"
"HK2",5299.90888148368,-0.500511444133027,0.180798662701781,-2.76833598575116,0.00563433370840122,0.0477713571382007,"Down"
"NAIP",20.0955222691882,0.536050819092884,0.193635501326423,2.76834989152754,0.00563409328370339,0.0477713571382007,"Up"
"BTN3A1",2440.10646758705,0.540053797758418,0.195248089239512,2.76598762047772,0.0056750689128,0.0480511514125129,"Up"
"GBP3",767.70015638726,0.767874705735658,0.277605082812222,2.76606861069279,0.00567365962957106,0.0480511514125129,"Up"
"SYT8",61.7831478933732,1.39742841501266,0.5051810031091,2.76619351561577,0.00567148682023715,0.0480511514125129,"Up"
"TRIM10",3.57800646666084,1.56023163901078,0.56415010433134,2.76563210222223,0.00568125890104273,0.0480753091987953,"Up"
"GAPT",42.1971458601161,0.739745365059922,0.267640039609775,2.76395626804751,0.00571051922059903,0.0482635991814438,"Up"
"AP000356.5",3.65564195287646,0.861615494667719,0.311801988518942,2.76334188489428,0.00572128044569115,0.0483326302746601,"Up"
"PRB4",1.29535460977062,2.18576804677125,0.791334592021142,2.76212877436408,0.00574258240019868,0.0484906051699604,"Up"
"LSR",1795.42062049446,0.892477127163648,0.323195538380056,2.76141536989337,0.00575514299904017,0.0485720489660429,"Up"
"FOXD3",809.065024478391,0.635163213233621,0.230056722271692,2.76089829917469,0.0057642623153975,0.0485856139799855,"Up"
"SEMA3B",7275.20351527981,0.989138392898347,0.358299015010302,2.76065060594684,0.00576863537049291,0.0486004922081853,"Up"
"PGAP6",9087.15729256392,-0.554899201537754,0.20110289511245,-2.75928002541919,0.00579288726080337,0.0487827595988846,"Down"
"REG1A",3.32243801518919,2.46729658829788,0.894605027587238,2.75797308556627,0.00581609863846329,0.0489561039866314,"Up"
"NUDCD1",980.201983552965,-0.519657740164765,0.188456774397756,-2.75743730532062,0.00582563835566338,0.0489921463881511,"Down"
"NT5DC3",3058.86288516638,-0.556095674523504,0.201691388642347,-2.7571612167816,0.00583055969476516,0.0490114165411112,"Down"
