"","V1","V2","V3","V4","V5","V6","V7"
"9130","chr17",17814356,17814368,"CTCFL",327,"+",NA
"9131","chr17",17814357,17814365,"SOX18",194,"-",NA
"9132","chr17",17814357,17814367,"PLAGL2",296,"-",NA
"9133","chr17",17814358,17814368,"PLAGL2",297,"-",NA
"9134","chr17",17814358,17814372,"Zfx",333,"-",NA
"9135","chr17",17814359,17814368,"NFIX",200,"+",NA
"9136","chr17",17814359,17814371,"TFAP2A(var.2)",232,"+",NA
"9137","chr17",17814359,17814371,"TFAP2A(var.2)",254,"-",NA
"9138","chr17",17814360,17814371,"TFAP2E",265,"+",NA
"9139","chr17",17814360,17814371,"TFAP2E",266,"-",NA
"9140","chr17",17814362,17814374,"ZBTB14",424,"+",NA
"9141","chr17",17814363,17814372,"HIC2",285,"-",NA
"9142","chr17",17814363,17814372,"THAP1",315,"-",NA
"9143","chr17",17814364,17814372,"NR2C2(var.2)",176,"+",NA
"9144","chr17",17814364,17814373,"NFIX",198,"+",NA
"9145","chr17",17814364,17814373,"NFIX",230,"-",NA
"9146","chr17",17814365,17814376,"NRF1",318,"-",NA
"9147","chr17",17814368,17814379,"NR5A1",373,"-",NA
"9148","chr17",17814370,17814382,"TFAP2A(var.2)",259,"+",NA
"9149","chr17",17814370,17814382,"TFAP2A(var.2)",270,"-",NA
"9150","chr17",17814370,17814382,"TFAP2B",272,"-",NA
"9151","chr17",17814370,17814382,"TFAP2B",274,"+",NA
"9152","chr17",17814370,17814382,"TFAP2C",277,"+",NA
"9153","chr17",17814370,17814382,"TFAP2C",279,"-",NA
"9154","chr17",17814371,17814379,"HOXA7",215,"+",NA
"9155","chr17",17814374,17814383,"NKX2-8",268,"-",NA
"9156","chr17",17814377,17814386,"NKX2-8",270,"-",NA
"9157","chr17",17814377,17814387,"NKX2-3",236,"-",NA
"9158","chr17",17814377,17814388,"Nkx2-5(var.2)",265,"-",NA
"9159","chr17",17814378,17814386,"TEAD3",264,"-",NA
"9160","chr17",17814378,17814388,"MSANTD3",315,"-",NA
"9161","chr17",17814379,17814387,"VDR",246,"+",NA
"9162","chr17",17814379,17814388,"HIC2",214,"-",NA
"9163","chr17",17814379,17814388,"NR1I3",268,"-",NA
"9164","chr17",17814380,17814388,"NR2C2(var.2)",215,"+",NA
"9165","chr17",17814382,17814388,"ZNF354C",204,"-",NA
"9166","chr17",17814384,17814395,"Tcf12",273,"-",NA
"9167","chr17",17814384,17814396,"MYF5",327,"+",NA
"9168","chr17",17814384,17814396,"MYF5",327,"-",NA
"9169","chr17",17814384,17814396,"MYOG",286,"+",NA
"9170","chr17",17814384,17814396,"MYOG",286,"-",NA
"9171","chr17",17814384,17814396,"Ptf1a(var.2)",291,"+",NA
"9172","chr17",17814384,17814396,"Ptf1a(var.2)",291,"-",NA
"9173","chr17",17814385,17814393,"RHOXF1",221,"+",NA
"9174","chr17",17814385,17814395,"ASCL1",232,"-",NA
"9175","chr17",17814385,17814395,"ASCL1",233,"+",NA
"9176","chr17",17814385,17814395,"ATOH1(var.2)",307,"+",NA
"9177","chr17",17814385,17814395,"Ascl2",294,"+",NA
"9178","chr17",17814385,17814395,"BHLHA15(var.2)",236,"-",NA
"9179","chr17",17814385,17814395,"BHLHA15(var.2)",247,"+",NA
"9180","chr17",17814385,17814395,"BHLHE22(var.2)",292,"+",NA
"9181","chr17",17814385,17814395,"BHLHE22(var.2)",297,"-",NA
"9182","chr17",17814385,17814395,"NHLH1",303,"+",NA
"9183","chr17",17814385,17814396,"Tcf12",287,"+",NA
"9184","chr17",17814389,17814398,"NFIX",193,"+",NA
"9185","chr17",17814389,17814398,"NFIX",204,"-",NA
"9186","chr17",17814389,17814402,"EBF3",348,"-",NA
"9187","chr17",17814389,17814402,"Ebf2",349,"-",NA
"9188","chr17",17814389,17814404,"EBF1",350,"+",NA
"9189","chr17",17814389,17814404,"EBF1",403,"-",NA
"9190","chr17",17814390,17814398,"NR2C2(var.2)",234,"-",NA
"9191","chr17",17814390,17814399,"HIC2",248,"+",NA
"9192","chr17",17814390,17814399,"NR2C1",256,"-",NA
"9193","chr17",17814390,17814399,"THAP1",298,"+",NA
"9194","chr17",17814390,17814402,"TFAP2A(var.2)",242,"+",NA
"9195","chr17",17814390,17814402,"TFAP2A(var.2)",250,"-",NA
"9196","chr17",17814390,17814402,"TFAP2B",250,"-",NA
"9197","chr17",17814390,17814402,"TFAP2B",253,"+",NA
"9198","chr17",17814390,17814402,"TFAP2C",258,"-",NA
"9199","chr17",17814391,17814402,"TFAP2B(var.2)",370,"+",NA
"9200","chr17",17814391,17814402,"TFAP2B(var.2)",385,"-",NA
"9201","chr17",17814391,17814402,"TFAP2E",385,"+",NA
"9202","chr17",17814391,17814402,"TFAP2E",391,"-",NA
"9203","chr17",17814391,17814403,"TFAP2A(var.2)",293,"-",NA
"9204","chr17",17814391,17814403,"TFAP2A(var.2)",301,"+",NA
"9205","chr17",17814391,17814403,"TFAP2B",295,"+",NA
"9206","chr17",17814391,17814403,"TFAP2B",309,"-",NA
"9207","chr17",17814391,17814403,"TFAP2C",296,"+",NA
"9208","chr17",17814391,17814403,"TFAP2C",305,"-",NA
"9209","chr17",17814393,17814404,"NFIC",294,"+",NA
"9210","chr17",17814394,17814403,"HIC2",308,"-",NA
"9211","chr17",17814394,17814403,"Hic1",245,"-",NA
"9212","chr17",17814394,17814403,"THAP1",287,"-",NA
"9213","chr17",17814394,17814404,"NFIA",243,"-",NA
"9214","chr17",17814394,17814404,"RBPJ",275,"+",NA
"9215","chr17",17814394,17814409,"NR2C2",345,"+",NA
"9216","chr17",17814394,17814409,"Pparg::Rxra",401,"+",NA
"9217","chr17",17814395,17814404,"NFIX",205,"+",NA
"9218","chr17",17814395,17814404,"NFIX",258,"-",NA
"9219","chr17",17814395,17814406,"KLF15",327,"-",NA
"9220","chr17",17814396,17814404,"MEIS3",223,"+",NA
"9221","chr17",17814396,17814406,"KLF5",295,"-",NA
"9222","chr17",17814396,17814407,"KLF2",296,"-",NA
"9223","chr17",17814396,17814407,"KLF6",272,"-",NA
"9224","chr17",17814396,17814407,"NRF1",354,"-",NA
"9225","chr17",17814396,17814409,"ASCL1(var.2)",330,"-",NA
"9226","chr17",17814396,17814409,"TCF4",314,"-",NA
"9227","chr17",17814397,17814407,"KLF5",284,"-",NA
"9228","chr17",17814397,17814408,"MAZ",339,"-",NA
"9229","chr17",17814397,17814408,"TCF12(var.2)",343,"-",NA
"9230","chr17",17814397,17814408,"TCF3",312,"-",NA
"9231","chr17",17814397,17814408,"ZEB1",256,"-",NA
"9232","chr17",17814397,17814409,"INSM1",390,"+",NA
"9233","chr17",17814398,17814408,"ASCL1",272,"+",NA
"9234","chr17",17814398,17814408,"ASCL1",277,"-",NA
"9235","chr17",17814398,17814408,"HES6",354,"+",NA
"9236","chr17",17814398,17814408,"SNAI1",270,"+",NA
"9237","chr17",17814398,17814408,"SNAI3",285,"+",NA
"9238","chr17",17814398,17814410,"CTCFL",382,"+",NA
"9239","chr17",17814398,17814410,"ZBTB7C",317,"-",NA
"9240","chr17",17814400,17814413,"NR2F1",325,"+",NA
"9241","chr17",17814401,17814409,"TBX5",248,"+",NA
"9242","chr17",17814401,17814410,"NR2C1",239,"+",NA
"9243","chr17",17814402,17814410,"NR2C2(var.2)",166,"+",NA
"9244","chr17",17814404,17814415,"Tcf12",259,"-",NA
"9245","chr17",17814404,17814416,"ZNF317",352,"-",NA
"9246","chr17",17814404,17814418,"ZIC1",358,"+",NA
"9247","chr17",17814404,17814419,"ZIC4",362,"+",NA
"9248","chr17",17814404,17814420,"SCRT1",349,"-",NA
"9249","chr17",17814404,17814420,"SCRT2",350,"-",NA
"9250","chr17",17814405,17814415,"ETS2",260,"-",NA
"9251","chr17",17814405,17814415,"FIGLA",247,"+",NA
"9252","chr17",17814405,17814415,"SREBF2(var.2)",291,"-",NA
"9253","chr17",17814405,17814417,"IKZF1",363,"-",NA
"9254","chr17",17814406,17814420,"Zic2",371,"-",NA
"9255","chr17",17814407,17814418,"Zic1::Zic2",351,"-",NA
"9256","chr17",17814408,17814418,"MYB",241,"-",NA
"9257","chr17",17814410,17814418,"SOX18",196,"-",NA
"9258","chr17",17814411,17814420,"HIC2",260,"-",NA
"9259","chr17",17814411,17814420,"Hic1",311,"-",NA
"9260","chr17",17814411,17814420,"RFX7",248,"+",NA
"9261","chr17",17814411,17814421,"NFIA",317,"-",NA
"9262","chr17",17814411,17814424,"Plagl1",336,"+",NA
"9263","chr17",17814412,17814421,"NFIX",211,"-",NA
"9264","chr17",17814412,17814422,"RBPJ",246,"+",NA
"9265","chr17",17814415,17814423,"RHOXF1",197,"-",NA
"9266","chr17",17814416,17814427,"TFAP2E",228,"-",NA
"9267","chr17",17814416,17814427,"TFAP2E",229,"+",NA
"9268","chr17",17814419,17814428,"HIC2",248,"-",NA
"9269","chr17",17814419,17814428,"NR2C1",256,"+",NA
"9270","chr17",17814419,17814428,"THAP1",298,"-",NA
"9271","chr17",17814420,17814428,"NR2C2(var.2)",234,"+",NA
"9272","chr17",17814420,17814429,"NFIX",201,"+",NA
"9273","chr17",17814425,17814434,"NKX2-8",243,"-",NA
"9274","chr17",17814427,17814436,"NKX2-8",239,"-",NA
"9275","chr17",17814427,17814437,"NKX2-3",245,"-",NA
"9276","chr17",17814427,17814438,"Nkx2-5(var.2)",316,"-",NA
"9277","chr17",17814428,17814436,"ISL2",243,"-",NA
"9278","chr17",17814429,17814439,"TBX3",232,"+",NA
"9279","chr17",17814429,17814439,"TBX6",245,"+",NA
"9280","chr17",17814430,17814441,"ZBTB12",297,"-",NA
"9281","chr17",17814430,17814443,"SMAD2::SMAD3::SMAD4",445,"-",NA
"9282","chr17",17814431,17814440,"NFIX",332,"+",NA
"9283","chr17",17814431,17814441,"NFIA",253,"+",NA
"9284","chr17",17814432,17814439,"MEIS1",194,"-",NA
"9285","chr17",17814432,17814439,"MEIS1",220,"+",NA
"9286","chr17",17814432,17814441,"HIC2",314,"+",NA
"9287","chr17",17814432,17814441,"Hic1",347,"+",NA
"9288","chr17",17814432,17814441,"THAP1",257,"+",NA
"9289","chr17",17814432,17814442,"Hand1::Tcf3",318,"-",NA
"9290","chr17",17814433,17814444,"NFYA",362,"+",NA
"9291","chr17",17814433,17814444,"NFYC",375,"+",NA
"9292","chr17",17814433,17814444,"Nkx2-5(var.2)",267,"+",NA
"9293","chr17",17814434,17814442,"Smad4",273,"-",NA
"9294","chr17",17814435,17814443,"Dux",269,"+",NA
"9295","chr17",17814435,17814443,"HOXA4",179,"+",NA
"9296","chr17",17814436,17814443,"MEIS1",249,"-",NA
"9297","chr17",17814436,17814446,"Hand1::Tcf3",267,"-",NA
"9298","chr17",17814438,17814448,"SREBF1",323,"+",NA
"9299","chr17",17814438,17814448,"SREBF2",389,"-",NA
"9300","chr17",17814441,17814451,"TFCP2",288,"+",NA
"9301","chr17",17814442,17814453,"Nkx2-5(var.2)",270,"+",NA
"9302","chr17",17814443,17814454,"FOXH1",390,"+",NA
"9303","chr17",17814445,17814452,"MEIS1",184,"-",NA
"9304","chr17",17814446,17814457,"RUNX1",293,"-",NA
"9305","chr17",17814447,17814453,"ZNF354C",313,"+",NA
"9306","chr17",17814447,17814454,"FOXI1",245,"+",NA
"9307","chr17",17814447,17814454,"FOXL1",234,"+",NA
"9308","chr17",17814447,17814454,"FOXO4",281,"+",NA
"9309","chr17",17814447,17814454,"FOXO6",303,"+",NA
"9310","chr17",17814447,17814455,"Foxj2",269,"+",NA
"9311","chr17",17814447,17814457,"TCFL5",230,"-",NA
"9312","chr17",17814448,17814458,"HES1",243,"-",NA
"9313","chr17",17814448,17814458,"MXI1",237,"+",NA
"9314","chr17",17814449,17814459,"TCFL5",257,"+",NA
"9315","chr17",17814451,17814459,"RHOXF1",185,"+",NA
"9316","chr17",17814454,17814462,"SOX18",180,"+",NA
"9317","chr17",17814455,17814476,"NFIB",481,"+",NA
"9318","chr17",17814457,17814466,"NFIX",274,"-",NA
"9319","chr17",17814457,17814474,"NFIX(var.2)",449,"-",NA
"9320","chr17",17814457,17814474,"NFIX(var.2)",450,"+",NA
"9321","chr17",17814458,17814465,"MEIS1",192,"-",NA
"9322","chr17",17814458,17814473,"ESR2",345,"-",NA
"9323","chr17",17814459,17814467,"RHOXF1",195,"-",NA
"9324","chr17",17814459,17814473,"NKX2-2",322,"-",NA
"9325","chr17",17814460,17814471,"NKX2-5",317,"-",NA
"9326","chr17",17814461,17814470,"NKX2-8",256,"-",NA
"9327","chr17",17814461,17814471,"EN2",259,"-",NA
"9328","chr17",17814461,17814471,"NKX2-3",299,"-",NA
"9329","chr17",17814461,17814472,"Nkx2-5(var.2)",446,"-",NA
"9330","chr17",17814462,17814470,"BARHL1",187,"+",NA
"9331","chr17",17814462,17814470,"Dux",257,"-",NA
"9332","chr17",17814462,17814470,"ISL2",329,"-",NA
"9333","chr17",17814462,17814471,"Nkx3-1",307,"-",NA
"9334","chr17",17814462,17814472,"MSANTD3",369,"-",NA
"9335","chr17",17814463,17814469,"Ahr::Arnt",240,"+",NA
"9336","chr17",17814465,17814475,"PLAGL2",307,"+",NA
"9337","chr17",17814466,17814474,"NR2C2(var.2)",255,"-",NA
"9338","chr17",17814466,17814475,"HIC2",388,"+",NA
"9339","chr17",17814466,17814475,"Hic1",364,"+",NA
"9340","chr17",17814466,17814475,"NR2C1",285,"-",NA
"9341","chr17",17814466,17814475,"THAP1",241,"+",NA
"9342","chr17",17814466,17814476,"PLAGL2",349,"+",NA
"9343","chr17",17814466,17814478,"CTCFL",349,"-",NA
"9344","chr17",17814466,17814481,"GLI3",374,"+",NA
"9345","chr17",17814466,17814482,"ZIC5",361,"+",NA
"9346","chr17",17814467,17814481,"GLIS2",410,"+",NA
"9347","chr17",17814467,17814482,"ZIC4",333,"+",NA
"9348","chr17",17814467,17814486,"Nr1h3::Rxra",350,"+",NA
"9349","chr17",17814468,17814476,"NR2C2(var.2)",159,"-",NA
"9350","chr17",17814468,17814478,"VEZF1",319,"+",NA
"9351","chr17",17814469,17814479,"VEZF1",602,"+",NA
"9352","chr17",17814470,17814480,"KLF5",236,"+",NA
"9353","chr17",17814470,17814480,"VEZF1",310,"+",NA
"9354","chr17",17814470,17814484,"ZKSCAN5",410,"-",NA
"9355","chr17",17814471,17814477,"ZNF354C",276,"+",NA
"9356","chr17",17814471,17814479,"NR2C2(var.2)",147,"-",NA
"9357","chr17",17814471,17814485,"ELF3",370,"+",NA
"9358","chr17",17814472,17814481,"Nkx3-1",319,"+",NA
"9359","chr17",17814472,17814482,"KLF5",270,"+",NA
"9360","chr17",17814472,17814482,"NKX2-3",331,"+",NA
"9361","chr17",17814472,17814482,"SNAI1",252,"-",NA
"9362","chr17",17814472,17814485,"ZBTB7A",343,"-",NA
"9363","chr17",17814472,17814487,"EHF",346,"+",NA
"9364","chr17",17814473,17814481,"ARNT::HIF1A",235,"-",NA
"9365","chr17",17814473,17814482,"NKX2-8",309,"+",NA
"9366","chr17",17814473,17814484,"ETV5",364,"+",NA
"9367","chr17",17814474,17814484,"ETV6",341,"-",NA
"9368","chr17",17814474,17814485,"ELF5",314,"-",NA
"9369","chr17",17814475,17814485,"RBPJ",270,"-",NA
"9370","chr17",17814476,17814485,"THAP1",242,"+",NA
"9371","chr17",17814480,17814489,"NFIX",300,"-",NA
"9372","chr17",17814481,17814488,"MEIS1",179,"-",NA
"9373","chr17",17814481,17814494,"ZBTB6",371,"-",NA
"9374","chr17",17814482,17814490,"RHOXF1",182,"-",NA
"9375","chr17",17814482,17814492,"TCFL5",236,"-",NA
"9376","chr17",17814483,17814493,"HES6",312,"+",NA
"9377","chr17",17814485,17814494,"NKX2-8",234,"-",NA
"9378","chr17",17814487,17814495,"VDR",260,"+",NA
"9379","chr17",17814487,17814501,"Stat4",297,"-",NA
"9380","chr17",17814489,17814499,"RBPJ",261,"-",NA
"9381","chr17",17814489,17814500,"Stat5a::Stat5b",363,"+",NA
"9382","chr17",17814489,17814504,"EBF1",428,"+",NA
"9383","chr17",17814489,17814504,"EBF1",480,"-",NA
"9384","chr17",17814490,17814499,"THAP1",270,"+",NA
"9385","chr17",17814490,17814501,"STAT1",297,"-",NA
"9386","chr17",17814490,17814501,"STAT3",239,"-",NA
"9387","chr17",17814490,17814503,"EBF3",389,"-",NA
"9388","chr17",17814490,17814503,"Ebf2",387,"-",NA
"9389","chr17",17814490,17814504,"TFAP2A",378,"+",NA
"9390","chr17",17814491,17814503,"TFAP2A(var.2)",257,"-",NA
"9391","chr17",17814491,17814503,"TFAP2A(var.2)",271,"+",NA
"9392","chr17",17814491,17814503,"TFAP2B",277,"-",NA
"9393","chr17",17814491,17814503,"TFAP2B",278,"+",NA
"9394","chr17",17814491,17814503,"TFAP2C",272,"+",NA
"9395","chr17",17814491,17814503,"TFAP2C",277,"-",NA
"9396","chr17",17814491,17814505,"TFAP2A",472,"-",NA
"9397","chr17",17814491,17814505,"TFAP2C(var.2)",400,"+",NA
"9398","chr17",17814492,17814503,"TFAP2B(var.2)",301,"-",NA
"9399","chr17",17814492,17814503,"TFAP2B(var.2)",318,"+",NA
"9400","chr17",17814492,17814503,"TFAP2E",311,"+",NA
"9401","chr17",17814492,17814503,"TFAP2E",311,"-",NA
"9402","chr17",17814495,17814506,"ELF5",263,"+",NA
"9403","chr17",17814496,17814505,"THAP1",211,"-",NA
"9404","chr17",17814496,17814506,"NFAT5",347,"-",NA
"9405","chr17",17814496,17814506,"NFATC1",323,"-",NA
"9406","chr17",17814496,17814506,"NFATC3",335,"-",NA
"9407","chr17",17814496,17814506,"NFATC4",301,"+",NA
"9408","chr17",17814497,17814507,"NFAT5",271,"-",NA
"9409","chr17",17814497,17814509,"ZNF384",357,"+",NA
"9410","chr17",17814498,17814505,"NFATC2",391,"-",NA
"9411","chr17",17814498,17814508,"Sox3",306,"-",NA
"9412","chr17",17814498,17814508,"Sox6",274,"-",NA
"9413","chr17",17814499,17814507,"FOXO3",290,"+",NA
"9414","chr17",17814499,17814509,"Sox3",337,"-",NA
"9415","chr17",17814499,17814509,"Sox6",316,"-",NA
"9416","chr17",17814499,17814510,"Foxo1",297,"-",NA
"9417","chr17",17814499,17814510,"SOX10",277,"+",NA
"9418","chr17",17814500,17814507,"FOXO4",227,"+",NA
"9419","chr17",17814500,17814510,"BARHL2",212,"+",NA
"9420","chr17",17814500,17814510,"SOX4",271,"+",NA
"9421","chr17",17814501,17814511,"HLTF",295,"-",NA
"9422","chr17",17814501,17814514,"MYOD1",302,"-",NA
"9423","chr17",17814501,17814515,"Rbpjl",294,"-",NA
"9424","chr17",17814502,17814514,"Ptf1a(var.3)",291,"-",NA
"9425","chr17",17814502,17814518,"MAFF",372,"-",NA
"9426","chr17",17814503,17814513,"FIGLA",364,"-",NA
"9427","chr17",17814503,17814513,"MSC",364,"-",NA
"9428","chr17",17814503,17814513,"NEUROD2",228,"-",NA
"9429","chr17",17814503,17814513,"SNAI1",288,"+",NA
"9430","chr17",17814503,17814513,"SNAI3",290,"+",NA
"9431","chr17",17814503,17814513,"TFAP4(var.2)",240,"-",NA
"9432","chr17",17814503,17814513,"TFAP4(var.2)",255,"+",NA
"9433","chr17",17814503,17814514,"Tcf12",291,"+",NA
"9434","chr17",17814503,17814515,"TAL1::TCF3",309,"-",NA
"9435","chr17",17814503,17814518,"MAFG",383,"-",NA
"9436","chr17",17814504,17814513,"NR2C1",248,"+",NA
"9437","chr17",17814504,17814517,"NRL",333,"+",NA
"9438","chr17",17814505,17814513,"NR2C2(var.2)",234,"+",NA
"9439","chr17",17814505,17814515,"KLF5",237,"-",NA
"9440","chr17",17814505,17814515,"TBX3",235,"+",NA
"9441","chr17",17814505,17814515,"TBX6",248,"+",NA
"9442","chr17",17814505,17814517,"Mafb",300,"+",NA
"9443","chr17",17814505,17814519,"RARB(var.3)",382,"+",NA
"9444","chr17",17814505,17814519,"RXRB(var.2)",421,"+",NA
"9445","chr17",17814505,17814519,"RXRG(var.2)",399,"-",NA
"9446","chr17",17814506,17814514,"TBX5",279,"+",NA
"9447","chr17",17814506,17814520,"JUN(var.2)",365,"+",NA
"9448","chr17",17814508,17814514,"ZNF354C",291,"-",NA
"9449","chr17",17814508,17814516,"HOXA4",184,"+",NA
"9450","chr17",17814508,17814516,"SOX18",179,"-",NA
"9451","chr17",17814508,17814522,"Smad2::Smad3",351,"+",NA
"9452","chr17",17814508,17814523,"Bach1::Mafk",397,"-",NA
"9453","chr17",17814508,17814524,"ZNF274",383,"+",NA
"9454","chr17",17814509,17814516,"FOXI1",244,"-",NA
"9455","chr17",17814509,17814516,"FOXL1",242,"-",NA
"9456","chr17",17814509,17814516,"FOXO6",244,"-",NA
"9457","chr17",17814509,17814520,"FOSL2",355,"+",NA
"9458","chr17",17814509,17814521,"FOS::JUNB",360,"-",NA
"9459","chr17",17814509,17814521,"FOSL2::JUN",293,"+",NA
"9460","chr17",17814509,17814522,"FOS::JUND",372,"-",NA
"9461","chr17",17814509,17814522,"FOSL1",353,"+",NA
"9462","chr17",17814509,17814522,"FOSL1::JUN",364,"+",NA
"9463","chr17",17814509,17814522,"FOSL1::JUNB",366,"+",NA
"9464","chr17",17814509,17814522,"JUNB",338,"+",NA
"9465","chr17",17814509,17814522,"JUND",356,"+",NA
"9466","chr17",17814510,17814520,"FOS::JUN",336,"-",NA
"9467","chr17",17814510,17814520,"FOSB::JUNB",343,"+",NA
"9468","chr17",17814510,17814520,"FOSL1::JUND",320,"+",NA
"9469","chr17",17814510,17814520,"FOSL2::JUNB",344,"+",NA
"9470","chr17",17814510,17814520,"FOSL2::JUND",343,"+",NA
"9471","chr17",17814510,17814520,"JUN::JUNB",331,"+",NA
"9472","chr17",17814510,17814521,"BATF",310,"+",NA
"9473","chr17",17814510,17814521,"BATF3",304,"+",NA
"9474","chr17",17814510,17814521,"BATF::JUN",311,"+",NA
"9475","chr17",17814510,17814521,"FOS",300,"-",NA
"9476","chr17",17814510,17814521,"FOS",348,"+",NA
"9477","chr17",17814510,17814521,"NFE2",359,"-",NA
"9478","chr17",17814510,17814521,"NFE2",377,"+",NA
"9479","chr17",17814510,17814522,"FOS::JUNB",342,"+",NA
"9480","chr17",17814510,17814522,"FOSL2::JUN",343,"-",NA
"9481","chr17",17814511,17814518,"MEIS1",215,"+",NA
"9482","chr17",17814511,17814519,"MEIS3",223,"+",NA
"9483","chr17",17814511,17814519,"NR2C2(var.2)",166,"-",NA
"9484","chr17",17814511,17814520,"JDP2",333,"+",NA
"9485","chr17",17814511,17814520,"JDP2",336,"-",NA
"9486","chr17",17814511,17814520,"NR2C1",239,"-",NA
"9487","chr17",17814511,17814520,"Nr2e1",317,"-",NA
"9488","chr17",17814511,17814521,"FOS::JUN",289,"+",NA
"9489","chr17",17814511,17814521,"FOSB::JUNB",319,"-",NA
"9490","chr17",17814511,17814521,"FOSL1::JUND",262,"-",NA
"9491","chr17",17814511,17814521,"FOSL1::JUND(var.2)",309,"+",NA
"9492","chr17",17814511,17814521,"FOSL2::JUNB",320,"-",NA
"9493","chr17",17814511,17814521,"FOSL2::JUND",321,"-",NA
"9494","chr17",17814511,17814521,"JUN::JUNB",287,"-",NA
"9495","chr17",17814511,17814521,"TBX3",227,"-",NA
"9496","chr17",17814511,17814522,"FOSL2",346,"-",NA
"9497","chr17",17814511,17814525,"JUN(var.2)",319,"-",NA
"9498","chr17",17814512,17814520,"TBX15",280,"-",NA
"9499","chr17",17814512,17814520,"TBX5",274,"-",NA
"9500","chr17",17814514,17814526,"ZNF263",323,"-",NA
"9501","chr17",17814515,17814521,"ZNF354C",204,"+",NA
"9502","chr17",17814515,17814524,"NKX2-8",205,"+",NA
"9503","chr17",17814515,17814525,"ETV4",289,"-",NA
"9504","chr17",17814515,17814526,"Zic1::Zic2",305,"-",NA
"9505","chr17",17814515,17814528,"ASCL1(var.2)",312,"+",NA
"9506","chr17",17814515,17814528,"TCF4",296,"+",NA
"9507","chr17",17814515,17814529,"Wt1",391,"+",NA
"9508","chr17",17814516,17814526,"FIGLA",252,"+",NA
"9509","chr17",17814516,17814526,"SNAI1",269,"-",NA
"9510","chr17",17814516,17814526,"SNAI3",287,"-",NA
"9511","chr17",17814516,17814527,"TCF12(var.2)",314,"+",NA
"9512","chr17",17814516,17814527,"TCF3",301,"+",NA
"9513","chr17",17814516,17814527,"ZEB1",247,"+",NA
"9514","chr17",17814520,17814535,"CENPB",327,"+",NA
"9515","chr17",17814521,17814527,"ZNF354C",204,"+",NA
"9516","chr17",17814521,17814530,"HIC2",225,"+",NA
"9517","chr17",17814521,17814530,"THAP1",212,"+",NA
"9518","chr17",17814525,17814536,"SOX12",425,"+",NA
"9519","chr17",17814525,17814537,"TCF7L1",427,"+",NA
"9520","chr17",17814525,17814539,"TCF7L2",425,"+",NA
"9521","chr17",17814525,17814540,"LEF1",407,"+",NA
"9522","chr17",17814526,17814535,"SRY",292,"+",NA
"9523","chr17",17814526,17814536,"SOX14",322,"+",NA
"9524","chr17",17814527,17814537,"SOX15",455,"-",NA
"9525","chr17",17814527,17814537,"SOX8",446,"+",NA
"9526","chr17",17814527,17814537,"Sox3",571,"-",NA
"9527","chr17",17814527,17814537,"Sox6",502,"-",NA
"9528","chr17",17814527,17814538,"SOX10",532,"+",NA
"9529","chr17",17814527,17814538,"TCF7",359,"-",NA
"9530","chr17",17814528,17814537,"SOX9",374,"-",NA
"9531","chr17",17814528,17814538,"SOX4",554,"+",NA
"9532","chr17",17814528,17814539,"SOX13",351,"+",NA
"9533","chr17",17814528,17814539,"SOX2",351,"+",NA
